labels,text,lang,sentiment
ham,आप अपने fab को बदलने के लिए अपने fugownagughugerf करना चाहिए,hindi,Positive
ham,कार्टर कहते हैं कि वह वर्ट में बीमार हो जाएगा;# wgt; मिनट,hindi,Neutral
spam,SMS DIENSTLEISTUNGEN Für Ihre inklusiven Text Credits pls gotto www.comuk.net login 3qxj9 abmelden mit STOP keine zusätzliche Hilfe 08702840625 comuk.220cm2 9AE,german,Neutral
ham,Elle a dit à mon père que j'avais un cancer.,french,Negative
ham,"Ich fliege, um dieses Monatsende zu geben.",german,Neutral
ham,"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",english,Positive
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla..",english,Neutral
spam,"Rock yr chik. Holen Sie sich 100's von schmutzigen Filmen & XXXX Bilder auf yr Telefon jetzt. rply FILTH zu 69669. Saristar Ltd, E14 9YT 08701752560. 450p pro 5 Tage. Stop2 Abbrechen",german,Neutral
ham,"Non, on fait la fête 7 jours par semaine et on étudie à la légère, je pense qu'on doit dessiner des cases personnalisées pour qu'ils sachent qu'on est hardcore",french,Neutral
spam,88800 und 89034 sind Premium-Telefondienste Anruf 08718711108,german,Neutral
ham,किसी को भी पूछने की ज़रूरत नहीं,hindi,Neutral
ham,Donc c'est d'être l'homme braqué tous les jours qu'ils vous enseignent au canada abi! Comment allez-vous. Juste dire bonjour.,french,Negative
spam,"09066362231 URGENT! Votre mobile No 07xxxxxxx a remporté un prix d'appel bonus de £2,000 le 02/06/03! c'est la 2ème tentative pour vous joindre! appelez 09066362231 dès que possible!",french,Positive
ham,जन्मदिन मुबारक हो... सभी सपने सच हो सकता है...,hindi,Neutral
ham,Infact happy new year. How are you where are you when are we seeing,english,Positive
spam,GRAND ALERTE BROTHER! L'ordinateur a sélectionné u pour 10k cash ou #150 bon. Appelez le 09064018838. NTT PO Box CRO1327 18+ BT Terrain Coût 150ppm mobiles varient,french,Negative
spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,english,Positive
ham,"Sir, guten Morgen. Ich hoffe, Sie hatten ein gutes Wochenende. Ich rief an, um Sie wissen, dass ich in der Lage war, zu erhöhen &lt;#&gt; von meinem Vater. Er sagte jedoch, er würde den Rest zur Verfügung bis Mitte feb. Dieser Betrag ist noch ziemlich kurz und ich hatte gehofft, Sie würden helfen. Haben Sie einen guten Tag. Abiola",german,Negative
ham,K.k:)Wie viel kostet das?,german,Neutral
ham,आप कृपया मुझे मेरी चाची की संख्या भेज सकते हैं,hindi,Neutral
ham,"ज़रूर, मैं देखना होगा अगर मैं थोड़ा में से आ सकते हैं",hindi,Neutral
ham,Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?,english,Neutral
ham,Don no da:)Was hast du vor?,german,Negative
ham,(Du hast es nicht von mir gehört),german,Neutral
ham,SACT को आगे ले जाने की जरूरत है:),hindi,Neutral
spam,Schließen Sie sich der britischen geilsten Dogging-Service und u kann Sex 2nite!. Einfach anmelden und folgen Sie den Anweisungen. Txt ENTRY zu 69888 jetzt! Nyt.EC2A.3LP.msg@150p,german,Neutral
spam,"Pour votre chance de gagner un £250 wkly shopping spree TXT: SHOP à 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",french,Positive
ham,"मैं पर अधिकार के लिए गिरफ्तार हो गया, मैं तुम्हें गंदगी नहीं, &lgt; pmgt;",hindi,Neutral
ham,Re your call; You didn't see my facebook huh?,english,Neutral
ham,What * u wearing?,english,Neutral
ham,Still i have not checked it da. . .,english,Neutral
ham,"Brauchen Sie einen Kaffee run tomo?Kann nicht glauben, dass es die Zeit der Woche bereits",german,Negative
ham,Hey!!! Ich fast vergessen... Happy B-Day Babe! Ich liebe dich!!,german,Positive
ham,"Aiyo... sa leçon si tôt... je dors toujours, Okie, tu rentres chez toi.",french,Neutral
ham,"Jay und ich versuchen herauszufinden, wie viel wir sicher für Gras ausgeben können.",german,Neutral
ham,Like a personal sized or what,english,Positive
spam,"$ 878. TT. T'T. TT. T 'TC.T-2- अनुग्रह. कॉमेस्ट T87550, 1x150/whp/wke/wkke",hindi,Neutral
ham,"Depuis quand, de quel côté, de la fièvre, de la vomitine.",french,Neutral
ham,मैं वास्तव में एक बहुत तर्कसंगत घंटे पर फोन पर जवाब नहीं दे रहा हूँ लेकिन मैं सो रहा हूँ,hindi,Neutral
ham,बस घर आ जाओ।,hindi,Neutral
ham,Je n'ai pas encore ajouté ü juste..,french,Neutral
ham,Have a good evening! Ttyl,english,Positive
ham,मुझे लगता है कि आप एक व्यस्त आदमी हैं और मैं एक परेशान नहीं होने की कोशिश कर रहा हूँ. मैं कुछ परीक्षा रास्ते से बाहर निकलना है और फिर कारों की कोशिश करना है.,hindi,Neutral
ham,तुम्हें लगता है कि तुम नहीं होगा?,hindi,Neutral
ham,"खैर, मैं cos को छोड़ने के बारे में था वे सब कहते थे कि वे कोई नहीं कहा था ‘ वे एक रात कर रहे हैं. मैं जारी रखा और एक पाया लेकिन यह बहुत कठिन है पहले. यह सिर्फ कहीं सोने के लिए है?",hindi,Neutral
ham,Hi! This is Roger from CL. How are you?,english,Neutral
ham,Do you know where my lab goggles went,english,Neutral
ham,make that 3! 4 fucks sake?! x,english,Negative
ham,Quand vas-tu faire du vélo?,french,Neutral
ham,Ryder unsold.now gibbs.,english,Neutral
spam,Envoyer un logo 2 ur amant - 2 noms rejoints par un cœur. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 à 87077 Yahoo! POBox36504W45WQ TxtNO 4 pas d'annonces 150p.,french,Positive
ham,Dis-moi quelque chose.,french,Neutral
ham,ये वर्ग में कौन है:,hindi,Neutral
spam,"Sunshine Quiz Wkly Q! Gewinnen Sie einen Top-Sony-DVD-Player, wenn u wissen, in welchem Land die Algarve ist? Txt ansr zu 82277. £1.50 SP:Tyron",german,Negative
ham,"Ich glaube, Sie haben den Text ans Telefon geschickt.",german,Neutral
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop",english,Positive
spam,"Update_Now - Xmas Angebot! Neueste Motorola, SonyEricsson & Nokia & Free Bluetooth! Doppel Mins & 1000 Txt auf Orange. Rufen Sie MobileUpd8 auf 08000839402 oder call2optout/F4Q=",german,Positive
ham,What's nannys address?,english,Neutral
ham,"Sorry, I'll call later",english,Negative
ham,Bonjour matin. Merci d e meme..,french,Neutral
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,english,Negative
ham,"Oh... Haha... Den que nous étions allés aujourd'hui aussi... Gee, nvm la... Kaiez, j'ai l'esprit goin jazz oso... Scared hiphop open ne peut pas rattraper...",french,Neutral
ham,"Une brise fraîche... Un soleil éclatant... Une fleur fraîche... Des oiseaux Twitter... Tous ceux qui attendent pour souhaiter u: ""GOODMORNING &amp; AVEZ UN JOUR NICE"" :)",french,Positive
ham,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,english,Positive
spam,आप एक सीपीप डिजिटल कैमरा को सम्मानित कर रहे हैं!,hindi,Neutral
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",english,Positive
ham,इस संदेश को देखने के लिए जी. तो जब यू. यू. यू.,hindi,Neutral
ham,"Ich habe dir eine Offline-Nachricht geschickt, um zu wissen, wie Anjola jetzt ist.",german,Neutral
ham,Je viendrai demain.,french,Neutral
ham,आमतौर पर एक नहीं है। यह शब्दकोश के टुकड़े में एक अभाषित संज्ञा - यू है।,hindi,Neutral
ham,Do well :)all will for little time. Thing of good times ahead:,english,Positive
ham,Vous êtes prêts pour un grand jour demain?,french,Positive
ham,"Jus dit u dat i'll b en laissant 4 shanghai sur 21e à la place, donc nous allons avoir plus de temps 2 se retrouver cya...",french,Neutral
ham,Ok... je vais avoir l'ur msg...,french,Neutral
ham,"Okay, wir sind bald fertig?",german,Positive
ham,"Il dit qu'il m'appellera quand son ami aura l'argent, mais qu'il achètera avant la fin de la semaine.",french,Neutral
ham,"Ich komme aus der Klasse in bsn in wie &lt;#&gt; Minuten, wissen Sie, wo Beratung ist?",german,Neutral
ham,"Elle m'a dit, ''ça te dérange si je vais dans la chambre une minute? '''OK''', je me suis mis dans une humeur sexy. Elle est sortie 5 minuts latr avec un gâteau...",french,Positive
ham,"Ja, wir unterhalten uns auch.",german,Neutral
ham,Wann wollt ihr herkommen?,german,Neutral
ham,"Wie sind Ihre kleinen Lieblinge so weit diese Woche gewesen? Brauchen Sie einen Kaffee laufen tomo?Kann nicht glauben, dass es die Zeit der Woche schon...",german,Negative
ham,क्या बात आपको सबसे खुश बनाती है?,hindi,Neutral
spam,Sie haben eine neue Nachricht. Bitte rufen Sie 08718738034 an.,german,Neutral
ham,"Sag ihm, ich habe den ganzen Tag Glück gehabt.",german,Neutral
ham,"Tu ne rentres pas entre les cours, j'ai besoin de m'entraîner et de prendre une douche!",french,Negative
ham,"Löse d Fall : Ein Mann wurde ermordet auf gefunden &lt; DECIMAL&gt;. &lt;#&gt; AfterNoon. 1,Seine Frau namens Polizei. 2,Polizei befragte alle. 3,Weibe: Sir,Ich schlief, als der Mord stattfand. 4.Cook: Ich kochte. 5.Gartener: Ich habe Gemüse gepflückt. 6.Haus-Maid: Ich ging 2 d Postamt. 7.Kinder: Wir gingen 2 spielen. 8.Nachbar: Wir gingen 2 a Ehe. Polizei verhaftet d Mörder Sofort. Wer ist es? Antwort Mit Grund, Wenn U r Brilliant.",german,Positive
ham,Oke...,hindi,Neutral
ham,"Hey, ich komme zu spät... triff dich um 945+",german,Neutral
ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,english,Neutral
ham,"Cool, ich simse dir, wenn ich unterwegs bin.",german,Positive
ham,मैं अपनी अच्छी लूट देखना चाहते हैं...,hindi,Neutral
spam,"UR GOING 2 BAHAMAS! Rufen Sie anFREEFONE 08081560665 und sprechen Sie mit einem Live-Operator, um entweder Bahamas Kreuzfahrt von £ 2000 CASH 18+ nur Anspruch.",german,Neutral
ham,"Ich kann nicht mal meinen ganzen Strom kochen, und ich habe Hunger.",german,Negative
ham,Remember on that day..,english,Neutral
ham,हघा.. अपने दिमाग को प्यार से इस्तेमाल करें,hindi,Neutral
ham,"मैंने सोचा था कि मैं उसे एक घड़ी मिल जाएगा, बस यह है कि इस तरह की बात है कि यू.418. और वह इतना प्यार करता है!",hindi,Neutral
spam,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,english,Positive
ham,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,english,Negative
ham,* Am on a train back from northampton so i'm afraid not!,english,Neutral
spam,Salut je suis poursuivi. J'ai 20 ans et je travaille comme un lapdancer. J'aime le sexe. Text me live - Je suis ma chambre maintenant. text SUE à 89555. Par TextOperator G2 1DA 150ppmsg 18+,french,Neutral
ham,क्या मैं सुनूँगा.,hindi,Neutral
spam,उधार लेने से इनकार कर दिया? सुरक्षित है या सुरक्षित? उधार नहीं मिल सकता? अब मुफ्त में 1805 या पाठ वापस 'help' कॉल कर सकते हैं!,hindi,Positive
ham,Kallis est prêt pour la batte en 2e manche,french,Neutral
ham,Why de. You looking good only:-)..,english,Positive
ham,मुझे पता है कि मैं इस विशेष नाटक तूफान के विवरण पर कमी है लेकिन सबसे अधिक के लिए मैं उस के बारे में चिंतित नहीं हूँ,hindi,Neutral
ham,"So check your errors and if you had difficulties, do correction.",english,Negative
ham,"अरे... महान सौदा... Bam Bam Bam 9 mar 5000/px, 16 मई तक $50 जमा करने के लिए",hindi,Neutral
ham,"Jolly bon! Au fait, donnera u billets pour la veille sat 7.30. Parlez avant alors x",french,Positive
ham,Er ist ein womdarvoller Schauspieler,german,Neutral
ham,"Pls bestätigen die Zeit, den Scheck einzusammeln.",german,Negative
ham,मैं वापस आ गया हूँ. एक 30 पर दुर्घटना की बिट लंबे समय के रूप में. Parrolial के द्वारा दूर करना था. मैं एक चमकदार सप्ताहांत धन्यवाद. जल्द ही बात करो. प्यार की लूत.,hindi,Neutral
ham,":-) Oui! Lol. Heureusement, je n'avais pas un rôle étoilé comme toi!",french,Positive
ham,Du hast kein Nachrichtenangebot.,german,Neutral
ham,रात के उस वक्‍त हमारी सवारी समान रूप से असमान नहीं है; उन में से अनेक लोग रात के समय चारों ओर घूमते हैं ।,hindi,Neutral
ham,Yay! enfin lol. J'ai raté notre voyage de cinéma la semaine dernière :-(,french,Positive
ham,"Just sent you an email – to an address with incomm in it, is that right?",english,Neutral
ham,Lol boo Ich hatte auf ein Lachen gehofft,german,Positive
ham,मैं खत्म हो जाऊंगा तो मेरे बाल भी कर सकते हैं. तुम इसे मुक्त करोगे?,hindi,Neutral
ham,Das ist cool Prinzessin! Ich werde Ihr Gesicht in heißen klebrigen Sperma decken :),german,Positive
spam,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,english,Neutral
ham,"Wow so gesund, alter Flughafen rd lor. Cant th k von allem anderen, aber ich werde b Baden meinen Hund später.",german,Positive
ham,"Ein swt Gedanke: ""Nimmer müde von kleinen Dingen 4 liebenswerte Personen.."" Coz..somtimes diese kleinen Dinge nehmen d größten Teil in ihren Herzen.. Gud ni8",german,Neutral
ham,Wie geht's der Königin?,german,Neutral
ham,"आज माफ करना दिन है. अगर मैं तुमसे गुस्सा हो गया था, अगर कभी गलती की थी या आपको चोट लगी है?",hindi,Neutral
ham,कुल वीडियो परिवर्तक मुक्त डाउनलोड प्रकार इस चाल- रहित खोज में:),hindi,Neutral
ham,कुछ भी अगर वे सब जाते हैं तो मैं चला जाता हूँ...,hindi,Neutral
ham,यहां तक कि अगर वह मेरे दोस्त है वह उसे अब एक पादरी कहते हैं,hindi,Neutral
ham,"Chinatown bekam Brei, Tontöpfe Reis, Yam Kuchen, Fischkopf Beehoon... entweder wir essen billig den go Café n tok oder gehen nydc oder somethin...",german,Neutral
ham,S maintenant seulement j'ai pris des comprimés. Réaction matinale seulement.,french,Neutral
ham,एलेक्स कहता है कि वह आप के साथ ठीक नहीं होने के साथ ठीक नहीं है,hindi,Neutral
ham,"तालिका के व्यस्त, मैं पेड़ द्वारा इंतजार कर रहा हूँ",hindi,Neutral
ham,"4 टैब्स + 1 Qazazorto, है ना?",hindi,Neutral
ham,मैं कल पैसे कि अपने मागा भेजा.,hindi,Neutral
ham,Herzlichen Glückwunsch! Behandeln Sie anstehend.i bin nicht auf Mail für 2 Tage.will mail einmal durch.Respect Mutter zu Hause.check Mails.,german,Neutral
spam,Ich weiß nicht u und u kennen mich nicht. Senden Sie CHAT an 86688 jetzt und lassen Sie uns einander finden! Nur 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 Jahre oder älter.,german,Neutral
ham,Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...,english,Neutral
ham,Wann soll ich die Mini-Gepardentasche mitbringen?,german,Negative
ham,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),english,Positive
ham,J'emprunte le sac de l'ur.,french,Neutral
spam,(Applause.) इस संदेश का जवाब देने के लिए अपने 500 स्वतंत्रतात्मक पाठ संदेश सक्रिय करता है.,hindi,Positive
ham,"Was auch immer, ich bin ziemlich sauer.",german,Neutral
ham,"Je ne l'avais pas remis jusqu'à 8 heures, j'ai crié à tout le monde pour me lever et j'ai réalisé que c'était 7 heures de plus au lit.",french,Negative
spam,"Avez-vous eu votre contrat mobile 11 Mnths? Dernier Motorola, Nokia etc. tout GRATUIT! Double Mins & Texte sur les tarifs orange. TEXTE OUI pour rappel, non à supprimer des enregistrements",french,Negative
ham,"J'étais sous la douche quand tu as appelé, un parking s'est effondré à l'hôpital universitaire.",french,Negative
ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,english,Negative
ham,Ad 4r...,hindi,Neutral
spam,अमेरिका 4478019 एक रहस्य है जो एक गुप्त प्रशंसाकर्ता है जो 2 पा रहा है U- चित्र के साथ संपर्क करने के लिए जो वे RORV9 पर इतना विशेष फोन करने के लिए सोचता है,hindi,Neutral
ham,Nehmen Sie einige kleine Dosis Tablette für Fieber,german,Neutral
ham,मैं ई हूँ जो ईएसएम सर्वेक्षण कर रहा है...,hindi,Neutral
ham,Bbq ce assis à la mienne de 6ish. Ur bienvenue 2 venir,french,Neutral
ham,4 oclock at mine. Just to bash out a flat plan.,english,Neutral
ham,Ma batterie est faible bébé,french,Neutral
ham,"Ich hoffe, Sie haben eine gute Woche.",german,Neutral
ham,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,english,Negative
ham,मैं तुम्हें एक pi भेज सकते हैं अगर आप की तरह:),hindi,Neutral
ham,"Ich hasse es, wenn sie das macht. Sie verwandelt was ein lustiger Einkaufsausflug sein sollte, in einen nervigen Tag, wie alles in ihrem Haus aussehen würde.",german,Neutral
ham,Rien de lor... un peu ennuyé aussi... puis tu rentres chez toi tôt 2 jours de sommeil aujourd'hui...,french,Neutral
ham,Jap dann ist in Ordnung 7.30 oder 8.30 für die Eiszeit.,german,Negative
ham,"मेरे दोस्त, वह युद्ध में अध्ययन कर रहा है, हम खरीदारी करने के लिए योजना बनाई है और संगीत संगीत के लिए, लेकिन यह रद्द किया जा सकता है, उम्र के लिए नहीं देखा जा सकता है, हाँ, हम कुछ समय के लिए एक साथ मिल जाना चाहिए!",hindi,Neutral
ham,Huh y lei...,english,Neutral
spam,आज वोंक नंबर 4882 के साथ समाप्त कर रहे हैं......एक पाउंड350 पुरस्कार पाने के लिए. यदि तुम्हारी संख्या के जोड़ 09064019 को फोन करते हैं अपने पाउंड350 पुरस्कार प्राप्त करने के लिए.,hindi,Neutral
ham,Remember to ask alex about his pizza,english,Neutral
ham,"Es ist nur mehr als eine Woche her, seit wir uns getrennt haben und schon werden unsere Gehirne zu murmeln!",german,Neutral
ham,N'oubliez pas qui vous possède et qui est la propriété privée que vous êtes... Et être mon bon garçon toujours.. * baiser passif *,french,Neutral
ham,"Abend * v gut, wenn etwas Ereignis beladen. Füllen Sie in, keine Sorge... Kopf * ok aber Kehle * zerstört. Wir sehen uns um sechs dann!",german,Positive
ham,ALRITE,german,Neutral
ham,नाटकों के लिए। नहीं नाटकों के लिए आप और परिवार से काफी था जब मैं एक अजीब जगह में गर्म धूप में संघर्ष कर रहा हूँ। कोई कारण नहीं है कि 'मैं नहीं हूँ नहीं करने के एक गर्व होना चाहिए जब वास्तव में करने के लिए उनकी जरूरत है। बहुत गंभीर पुनः बचाव के लिए प्रतीक्षा करें।,hindi,Neutral
spam,"cmon babe, make me raly, *turn* me on! Txt me your fantasy now babe -) Ich bin heiß, klebrig und brauche dich jetzt. Alle Antworten kosten £1,50. 2 Abbrechen senden STOP",german,Negative
ham,Avez-vous vu qui est de retour à Holby?!,french,Neutral
spam,"Télécharger autant de sonneries que u comme aucune restriction, 1000s 2 choisir. U peut même envoyer 2 ans de copains. Txt Sir à 80082 £3",french,Negative
ham,Alors quand voulez-vous faire du gym harri,french,Neutral
ham,J'attends dans la voiture 4 ma mère.,french,Neutral
ham,"La nuit s'est terminée pour un autre jour, le matin est venu d'une manière spéciale. Puissiez-vous sourire comme les rayons ensoleillés et laissez vos soucis à la baie bleue.",french,Neutral
ham,Ich mache jetzt mein Bad fertig.,german,Negative
ham,के.k: अपने प्रशिक्षण प्रक्रिया के बारे में कैसे?,hindi,Neutral
ham,"J'espère qu'il est vrai qu'il me manque parce que je lui manque vraiment! Tu n'as rien fait pour te sentir coupable, pour l'instant.",french,Neutral
ham,Pouvez-vous plz me dire les ans. BSLVYL envoyé via fullonsms.com,french,Negative
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,english,Positive
ham,Sac needs to carry on:),english,Neutral
ham,Qu'est-ce que tu portes?,french,Neutral
spam,"URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU",english,Positive
spam,UK3 पर दस दिन के लिए यूके में सबसे बेहतरीन मोबाइल सामग्री सेवा की सदस्यता ली जाती है जब तक कि आप 83435 तक नहीं भेज देते.,hindi,Neutral
ham,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,english,Positive
ham,हर किसी को फोन करना बंद करो कि मैं कैंसर हो सकता है. मेरा गला बात करने के लिए दर्द होता है. मैं हर कॉल का जवाब नहीं दे सकते. यदि मैं एक और फोन मिल गया है मैं सोमवार पर बच्चा नहीं हूँ,hindi,Neutral
spam,क्या आपके 11 महीने या उससे अधिक थे? अमरीकी आर का शीर्षक है मुक्त के लिए कैमरा के साथ नवीनतम रंग मोबाइल को अद्यतन करने के लिए!,hindi,Neutral
ham,"Je l'ai vu aussi, mais j'ai trouvé un groupe de liao.",french,Neutral
ham,Ich werde dich auch im Bett verwöhnen :),german,Positive
ham,Okie...,english,Neutral
ham,Nein da..heute habe ich auch vergessen..,german,Neutral
ham,N'est-ce pas si Ben y va?,french,Neutral
spam,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,english,Positive
ham,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*,english,Negative
ham,मैं चाहता हूँ कि केएफएस अपने मंगलवार. केवल 2 खाना खरीदो. कोई gyyy. केवल 2 मार्क!,hindi,Neutral
ham,"Morgen werde ich nicht ins Theater gehen... Also kann ich kommen, wo immer ich mich anrufe... Sag mir, wo und wann ich morgen kommen soll",german,Neutral
ham,मुझे लगता है कि यह निश्चित रूप से उपयोक्ता 4 कुछ महत्वपूर्ण बुला रहा है.,hindi,Neutral
ham,Le père de Joy est John. Alors John est le nom du père de Joy.,french,Positive
ham,जब आप बड़े होते हैं ।,hindi,Neutral
ham,"Nouvelle Théorie: Argument gagne d SITUATION, mais perd la PERSON. Donc ne discutez pas avec vos amis juste..... coupez-leur &amp; dire, je suis toujours correct.!",french,Negative
ham,Aiyah alors j'attends Lor.,french,Neutral
spam,"आप किसी को पता है कि यह कौन है, पता करने के लिए अपने मोबाइल या जमीन 0904040 मिनट पोथेज",hindi,Neutral
ham,समुदाय से निकलनेवाली किसी भी अहम भूमिकाों को नहीं ले जा सकते। तुम रॉक मेली,hindi,Neutral
ham,Ich werde sanfte Prinzessin sein! Wir werden süße sanfte Liebe machen...,german,Neutral
ham,"Oui, probablement ici pour un moment.",french,Neutral
ham,MMM ... Fuck .... Merry Christmas to me,english,Neutral
ham,"Ja, wahrscheinlich früher als das",german,Neutral
ham,You sure your neighbors didnt pick it up,english,Positive
ham,"Müllsäcke, Eier, Marmelade, Brot, Hannaford Weizenchex",german,Neutral
ham,आप अपने जीिस्ट ओह पूरा नहीं किया.,hindi,Neutral
ham,I'm okay. Chasing the dream. What's good. What are you doing next.,english,Positive
ham,Alter ive hat in letzter Zeit eine Menge Korvetten gesehen,german,Neutral
ham,"Ja, das ist der Eindruck, den ich hatte.",german,Neutral
ham,Je suis allé au centre du projet.,french,Neutral
ham,Detroit. The home of snow. Enjoy it.,english,Positive
ham,Dans quel endroit je peux obtenir des chambres bon marché:-),french,Neutral
ham,You were supposed to wake ME up &gt;:(,english,Neutral
spam,सुनिश्चित करें कि ऊर पाउंड $५०० पाउंड की गारंटी अभी भी नहीं दी जाती है!,hindi,Neutral
ham,Thts wat Wright Brother a fait voler..,french,Neutral
ham,J'ai vraiment besoin de 2 KISS U I MISS U MON BABY DE BABY 4EVA,french,Positive
ham,All e best 4 ur exam later.,english,Positive
ham,Diese Nachricht ist von einem großen Arzt in Indien:-): 1) Trinken Sie nicht APPY FIZZ. Es enthält Krebs verursacht Alter,german,Neutral
ham,G a dit que vous pensiez à ne pas rester pour Mc,french,Neutral
ham,Aucune! nulle part où Ikno fait l'idiscount!SHITINNIT,french,Neutral
ham,Onum ela pa. Normal que.,french,Neutral
ham,My friends use to call the same.,english,Positive
ham,हमारे लिए कौन वर्ग ले जा रहा है कर्मचारी नाम क्या बताता है?,hindi,Neutral
ham,Willst du heute endlich zu Mittag essen?,german,Neutral
ham,Oh baby of the house. How come you dont have any new pictures on facebook,english,Neutral
ham,यदि आप चलाना चाहते हैं तो इसे पूरा संस्करण डा सक्रिय करें.,hindi,Neutral
ham,Roger das. Wir werden wahrscheinlich in etwa 20 rem,german,Neutral
ham,Hmmm.but you should give it on one day..,english,Neutral
ham,"Tut mir leid, da..today ich nicht kommen, um zu spielen..i fahren clas..",german,Neutral
ham,"Oic, weil meine Schwester heute kein Mittagessen bekommen hat, ist mein Vater ausgegangen, also dunno, ob 2 in Sch oder Wat essen...",german,Neutral
ham,Beth ist bei ihren Tanten und Charlie arbeitet viel. Nur ich und Helen im Mo. Wie geht's dir?,german,Neutral
ham,"Wenn Sie nur in das + Zeichen setzen, wählen Sie meine Nummer und der Stift wird angezeigt. Richtig?",german,Neutral
ham,मैं Ladondudududaddddy... की तरह...,hindi,Neutral
ham,हाय: कर्मचारी तुम कैसे हो?,hindi,Neutral
ham,À la classe de jour il n'y a pas de classe.,french,Neutral
ham,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",english,Positive
ham,"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*",english,Negative
ham,Please leave this topic..sorry for telling that..,english,Positive
ham,"Okay, ich treffe mich im Bishan, weil ich jetzt bei Bishan bin.",german,Positive
ham,Hey company elama po mudyadhu.,english,Negative
ham,"Ich bin Schauspieler. Wenn ich arbeite, arbeite ich abends und schlafe spät. Da ich im Moment arbeitslos bin, schlafe ich immer zu spät. Wenn du arbeitslos bist, ist jeder Tag Samstag.",german,Neutral
ham,ठीक है. जल्द ही खत्म हो जाएगा.,hindi,Neutral
ham,Lol कृपया करते हैं. वास्तव में अभी अपने आप की एक pyiks भेजें. मैं देखना चाहता हूँ. एक मधुर और बाल सूखे या कुछ और.,hindi,Positive
ham,"Ich habe dich nicht vergessen, ich habe vielleicht ein paar Mäuse, um dich morgen zu schicken, k? Ich liebe dich auch",german,Neutral
ham,माफ करना * किचियों में था ।,hindi,Neutral
ham,Raviyog Peripherale Bhayandar Ost,german,Neutral
ham,Have you got Xmas radio times. If not i will get it now,english,Neutral
spam,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,english,Positive
ham,Je n'ai pas d'ennui si u ne me manque pas ou si u n'a pas besoin de moi.. Mais u wil vraiment mal me wen u besoin de moi &amp; u ne me dites pas..... Prenez soin:-),french,Neutral
ham,Je rentrerai à la maison une fois.,french,Neutral
ham,"अच्छी तरह से सुनने के लिए अच्छा है, मैं आधिकारिक रूप से भुगतान कर रहा हूँ और एक 8 वीं के लिए बाजार पर",hindi,Neutral
